date,Ashe,Beaufort,Bertie,Caldwell,Cherokee,Dare,Edgecombe,Forsyth,Granville,Henderson,Hyde,Macon,McDowell,Mecklenburg,Richmond,Rockingham,Stokes,Wilkes,Yadkin,Avery,Buncombe,Caswell,Cleveland,Columbus,Craven,Cumberland,Davidson,Franklin,Gates,Guilford,Haywood,Hoke,Iredell,Jackson,Johnston,Lincoln,Moore,Nash,Polk,Robeson,Scotland,Union,Washington,Wayne,Yancey,Alleghany,Anson,Cabarrus,Chatham,Chowan,Davie,Duplin,Durham,Graham,Greene,Halifax,Harnett,Hertford,Lee,Lenoir,Martin,Montgomery,Northampton,Pender,Pitt,Rowan,Rutherford,Sampson,Stanly,Surry,Tyrrell,Vance,Warren,Bladen,Brunswick,Burke,Camden,Carteret,Catawba,Clay,Currituck,Gaston,Jones,Madison,Onslow,Orange,Pamlico,Pasquotank,Perquimans,Swain,Transylvania,Wake,Watauga,Wilson,Person,Mitchell,Randolph,Alexander,New Hanover,Alamance
06/30/2020,54,83,145,419,34,57,315,2996,798,610,11,282,235,11170,278,231,125,576,332,12,591,135,297,521,365,1180,946,345,27,2812,90,371,764,113,1541,252,458,469,73,1236,137,1201,38,1802,43,31,128,1107,950,24,199,1468,3807,9,173,311,630,162,823,368,131,309,181,247,696,1222,308,1040,378,470,10,502,161,371,522,1033,28,87,780,10,19,1083,35,12,284,669,21,203,36,51,22,5178,68,714,106,32,1174,91,897,1121
07/01/2020,54,83,146,434,35,59,317,3077,807,655,12,282,237,11534,290,234,129,578,334,12,603,135,315,535,372,1218,989,357,27,2891,90,383,785,117,1565,258,484,478,73,1236,138,1279,38,1822,43,32,132,1141,956,24,203,1486,3876,10,175,313,648,164,841,371,135,317,183,262,709,1235,308,1060,394,482,11,506,160,379,546,1042,29,87,811,10,19,1139,35,14,308,690,21,210,36,55,22,5379,70,726,107,33,1206,93,923,1151
07/02/2020,54,93,146,452,45,59,326,3132,814,667,12,289,245,11803,296,235,129,583,334,13,624,141,324,543,382,1266,1012,371,27,2946,91,388,817,125,1634,268,500,489,74,1264,142,1311,38,1847,43,36,138,1187,964,25,206,1509,3976,10,183,314,667,166,843,375,137,321,185,271,732,1261,317,1071,411,488,11,507,160,384,574,1057,30,91,826,10,19,1168,35,13,324,715,22,212,36,58,22,5590,75,745,107,34,1234,101,982,1179
07/03/2020,54,100,146,469,45,64,329,3185,825,675,13,288,259,12233,306,238,133,586,338,13,625,142,349,553,391,1311,1035,376,27,3000,92,391,873,126,1641,283,506,502,74,1320,144,1393,40,1864,44,36,142,1237,975,26,208,1533,4015,10,182,319,682,168,856,379,140,334,186,291,758,1284,317,1084,437,496,12,521,161,397,603,1074,31,100,887,12,20,1250,36,14,334,745,23,217,37,59,25,5771,77,767,112,40,1251,105,1063,1207
07/04/2020,54,103,149,486,44,70,334,3233,833,687,13,288,264,12576,309,257,135,588,340,14,646,144,365,555,387,1337,1056,377,27,3055,98,389,869,127,1685,295,522,514,74,1321,146,1420,40,1879,44,36,148,1313,984,27,210,1542,4064,10,182,321,692,169,858,380,141,337,188,296,785,1295,324,1093,459,497,13,523,165,398,628,1099,31,101,907,12,18,1291,36,14,339,775,25,218,37,58,26,5810,83,757,114,43,1266,112,1095,1240
07/05/2020,57,104,151,504,44,72,334,3290,844,703,17,289,267,12806,320,261,139,589,341,15,675,147,375,556,396,1355,1072,381,27,3094,98,403,890,138,1715,300,530,525,79,1332,149,1452,41,1897,49,37,149,1343,990,27,215,1561,4113,10,184,323,698,170,869,380,143,343,190,298,804,1325,328,1100,468,503,13,526,171,399,667,1105,31,105,942,12,20,1325,36,16,345,813,25,220,37,59,30,5980,93,764,117,44,1295,118,1118,1274
07/06/2020,60,108,151,522,45,73,347,3353,854,720,20,291,271,13111,325,267,143,593,351,18,693,147,398,565,402,1374,1102,388,27,3149,106,407,918,141,1786,323,533,541,85,1429,151,1528,40,1913,51,37,155,1368,994,29,223,1579,4176,10,190,325,705,171,871,382,145,347,191,303,822,1368,360,1112,479,516,16,527,174,399,674,1110,31,109,980,12,20,1385,38,17,353,839,26,221,37,59,36,6265,99,786,120,49,1316,124,1138,1292
07/07/2020,60,110,151,534,48,150,352,3423,850,738,20,293,280,13317,326,267,147,592,357,18,711,147,407,570,405,1402,1114,403,27,3208,107,415,945,147,1821,334,543,552,89,1429,152,1551,41,1926,51,37,162,1399,999,30,234,1595,4208,10,192,329,712,174,875,391,148,358,189,303,844,1387,360,1117,481,525,19,532,174,406,698,1129,33,110,1018,11,21,1443,39,15,359,848,26,225,37,61,37,6416,104,800,123,51,1330,134,1161,1309
07/08/2020,61,118,152,546,51,156,352,3450,859,789,23,298,292,13489,332,274,148,600,358,19,737,148,423,577,411,1440,1134,413,28,3275,109,423,956,154,1862,341,554,571,90,1434,157,1579,43,1935,50,37,171,1424,1001,31,235,1620,4277,10,191,341,721,174,888,401,152,362,189,314,858,1420,378,1128,484,535,30,536,175,411,726,1134,34,111,1066,11,22,1479,37,15,367,850,28,233,37,68,38,6605,104,837,124,52,1353,138,1242,1319
07/09/2020,61,123,154,563,52,171,363,3525,877,820,25,315,299,13757,345,284,155,602,364,21,777,149,448,585,426,1490,1175,435,29,3361,113,434,985,157,1891,347,594,586,92,1479,157,1643,41,1942,52,39,176,1454,1009,31,236,1637,4277,10,196,346,744,174,901,406,157,368,189,330,876,1448,378,1149,531,552,31,548,179,419,753,1144,34,111,1093,11,22,1547,38,15,372,892,27,233,37,69,38,6826,108,854,125,56,1387,140,1304,1357
07/10/2020,63,134,155,580,58,181,370,3580,884,883,28,322,310,14157,350,289,162,608,376,23,802,149,463,602,427,1521,1210,441,29,3440,117,444,1031,164,1934,360,599,591,93,1582,163,1712,42,1964,53,41,182,1521,1035,34,241,1646,4421,10,200,361,757,178,909,416,163,376,192,338,890,1475,391,1170,539,565,34,555,181,424,765,1161,34,117,1105,11,23,1640,37,15,382,910,28,234,39,71,41,7065,116,870,127,55,1405,149,1342,1388
